Company_Name,Category,M_Name,URL 
jackardproducts,paper,Jackard Product,http://www.moneycontrol.com/india/stockpricequote/paper/jackardproducts/JP
jacksoninvestments,financegeneral,Jackson Invt,http://www.moneycontrol.com/india/stockpricequote/financegeneral/jacksoninvestments/JI12
jacquartchemicalindustries,financeinvestments,Jacquart Chem,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/jacquartchemicalindustries/JCI
jaffersonleasingfinance,financeinvestments,Jafferson Leasi,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/jaffersonleasingfinance/JLF01
jaganlitechlamps,autoancillaries,Jagan Litech,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/jaganlitechlamps/JLL
jagatjitindustries,breweriesdistilleries,Jagatjit Ind,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/jagatjitindustries/JI01
jagdambafoods,foodprocessing,Jagdamba Foods,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/jagdambafoods/JF
jagdambapolymers,packaging,Jagdamba Polyme,http://www.moneycontrol.com/india/stockpricequote/packaging/jagdambapolymers/JP01
jagdambayagrigenetics,miscellaneous,Jagdambay Agri ,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/jagdambayagrigenetics/JAG
jagjananitextiles,textilesgeneral,Jagjanani Text,http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/jagjananitextiles/JT02
jagranprakashan,mediaentertainment,JagranPrakashan,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/jagranprakashan/JP12
jagsonairlines,transportlogistics,Jagson Airlines,http://www.moneycontrol.com/india/stockpricequote/transportlogistics/jagsonairlines/JA
jagsonpalfinanceleasing,financeleasinghirepurchase,Jagsonpal Fin,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/jagsonpalfinanceleasing/JFL01
jagsonpalpharmaceuticals,pharmaceuticals,JagsonpalPharma,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/jagsonpalpharmaceuticals/JP02
jaibalajiindustries,steelspongeiron,Jai Balaji Ind,http://www.moneycontrol.com/india/stockpricequote/steelspongeiron/jaibalajiindustries/JBI
jaibharatsynthetics,textilesprocessing,Jai Bharat Synt,http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/jaibharatsynthetics/JBS02
jaicorp,steelgpgcsheets,Jai Corp,http://www.moneycontrol.com/india/stockpricequote/steelgpgcsheets/jaicorp/JC08
jaihindsynthetics,textilesgeneral,Jai Hind Synth,http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/jaihindsynthetics/JHS
jaimatarolledglass,glassglassproducts,Jai Mata Glass,http://www.moneycontrol.com/india/stockpricequote/glassglassproducts/jaimatarolledglass/JMR
jaimataindsutries,textilesspinningcottonblended,Jai Mata Ind,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/jaimataindsutries/JMI
jaiparabolicsprings,autoancillaries,Jai Parabolic,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/jaiparabolicsprings/JPS
jaiyatayat,miscellaneous,Jai Yatayat,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/jaiyatayat/JY01
jaidkafoods,foodprocessing,Jaidka Foods,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/jaidkafoods/JF01
jaihindprojects,constructioncontractingcivil,Jaihind Project,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/jaihindprojects/JP03
jaingranitesprojectsindia,miscellaneous,Jain Granites,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/jaingranitesprojectsindia/JGP
jainirrigationsystems,plastics,Jain Irrigation,http://www.moneycontrol.com/india/stockpricequote/plastics/jainirrigationsystems/JIS02
jainmarmoindustries,miscellaneous,Jain Marmo Ind,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/jainmarmoindustries/JMI02
jainplastics,plastics,Jain Plastics,http://www.moneycontrol.com/india/stockpricequote/plastics/jainplastics/JP04
jainspinners,textilesspinningsyntheticblended,Jain Spinners,http://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/jainspinners/JS
jainstudio,mediaentertainment,Jain Studios,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/jainstudio/JS04
jaincoprojectsindia,constructioncontractinghousing,Jainco Projects,http://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/jaincoprojectsindia/JPI
jainpurstrawboardandpapers,paper,Jainpur Straw,http://www.moneycontrol.com/india/stockpricequote/paper/jainpurstrawboardandpapers/JSB
jaipanindustries,domesticappliances,Jaipan Inds,http://www.moneycontrol.com/india/stockpricequote/domesticappliances/jaipanindustries/JI07
jaiprakashassociates,infrastructuregeneral,Jaiprakash Asso,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/jaiprakashassociates/JA02
jaiprakashindustries,cementmini,Jaiprakash Ind,http://www.moneycontrol.com/india/stockpricequote/cementmini/jaiprakashindustries/JI
jaiprakashpowerventures,powergenerationdistribution,Jaiprakash Pow,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/jaiprakashpowerventures/JHP01
jaipurpolyspin,textilesspinningsyntheticblended,Jaipur Polyspin,http://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/jaipurpolyspin/JP05
jaipursyntex,textilesspinningsyntheticblended,Jaipur Syntex,http://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/jaipursyntex/JS01
jakhariafabric,textilesgeneral,Jakharia Fabric,http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/jakhariafabric/JF06
jalanforgings,castingsforgings,Jalan Forgings,http://www.moneycontrol.com/india/stockpricequote/castingsforgings/jalanforgings/JF02
jalanispatcastings,castingsforgings,Jalan Ispat,http://www.moneycontrol.com/india/stockpricequote/castingsforgings/jalanispatcastings/JIC
jalantransolutions,transportlogistics,Jalan Transolut,http://www.moneycontrol.com/india/stockpricequote/transportlogistics/jalantransolutions/JT03
jalaveginvestmenttradingcompany,financeinvestments,Jalaveg Invest,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/jalaveginvestmenttradingcompany/JIT
jalpacindia,packaging,Jalpac India,http://www.moneycontrol.com/india/stockpricequote/packaging/jalpacindia/JI02
jameshotels,hotels,James Hotels,http://www.moneycontrol.com/india/stockpricequote/hotels/jameshotels/JH
jameswarrentea,plantationsteacoffee,James Warren,http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/jameswarrentea/JWT
jamnaautoindustries,autoancillaries,Jamna Auto,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/jamnaautoindustries/JAI
jamshrirealty,textilescompositemills,Jamshri,http://www.moneycontrol.com/india/stockpricequote/textilescompositemills/jamshrirealty/JSR
janakintermediates,pharmaceuticals,Janak Intermed,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/janakintermediates/JI03
janakturbodynamics,engineering,Janak Turbo,http://www.moneycontrol.com/india/stockpricequote/engineering/janakturbodynamics/JTD
jensonnicholsonfinance,financeinvestments,JandN Fin Servi,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/jensonnicholsonfinance/JNF
janicetextiles,textilesspinningcottonblended,Janice Textiles,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/janicetextiles/JT01
janpriyacement,constructioncontractingcivil,Janpriya Cement,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/janpriyacement/JCL01
januscorporation,janus,Janus,http://www.moneycontrol.com/india/stockpricequote/janus/januscorporation/JC09
janzencastmetals,castingsforgings,Janzen Castmeta,http://www.moneycontrol.com/india/stockpricequote/castingsforgings/janzencastmetals/JC02
jarigoldtextiles,textilesspinningsyntheticblended,Jarigold Text,http://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/jarigoldtextiles/JTL
jaschindustries,plastics,Jasch Ind,http://www.moneycontrol.com/india/stockpricequote/plastics/jaschindustries/JI04
jashdealmark,miscellaneous,Jash Dealmark,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/jashdealmark/JD02
jashengineering,diversified,Jash Engineerin,http://www.moneycontrol.com/india/stockpricequote/diversified/jashengineering/JE04
jasminaindustries,foodprocessing,Jasmina Ind,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/jasminaindustries/JIL02
jaswalgranites,miscellaneous,Jaswal Granites,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/jaswalgranites/JGL01
jataliaglobalventures,vanaspatioils,Jatalia Global,http://www.moneycontrol.com/india/stockpricequote/vanaspatioils/jataliaglobalventures/SRO01
jatayutextilesindustries,textilesspinningcottonblended,Jatayu Textiles,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/jatayutextilesindustries/JTI01
jattashankarindustries,textilesprocessing,Jattashankar,http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/jattashankarindustries/JPY
jausspolymers,plastics,Jauss Polymers,http://www.moneycontrol.com/india/stockpricequote/plastics/jausspolymers/JP06
jayagrochem,chemicals,Jay Agro Chem,http://www.moneycontrol.com/india/stockpricequote/chemicals/jayagrochem/JAC
jaybharatmaruti,autoancillaries,Jay BharatMarut,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/jaybharatmaruti/JBM
jayelectric,metalsnonferrous,Jay Electric,http://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/jayelectric/JE
jayenergysenergies,financeinvestments,Jay Energy,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/jayenergysenergies/JES
jayfinleaseandmanagementservices,financeinvestments,Jay Finlease,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/jayfinleaseandmanagementservices/JFA01
jayflashceramics,ceramicsgranite,Jay Flash Ceram,http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/jayflashceramics/JFC
jayironsteels,steelmediumsmall,Jay Iron,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/jayironsteels/JIS01
jaymaheshinfraventures,constructioncontractingcivil,Jay Mahesh,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/jaymaheshinfraventures/JMI01
jayrapidroller,miscellaneous,Jay Rapid Rolle,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/jayrapidroller/JRR01
jayushin,autoancillaries,Jay Ushin,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/jayushin/JU
jayvinyls,plastics,Jay Vinyls Ltd,http://www.moneycontrol.com/india/stockpricequote/plastics/jayvinyls/JVL
jayabharatcredit,financeleasinghirepurchase,Jayabharat Cred,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/jayabharatcredit/JC06
jayantagroorganics,chemicals,Jayant Agro-Org,http://www.moneycontrol.com/india/stockpricequote/chemicals/jayantagroorganics/JAO
jayantmercantileco,financeinvestments,Jayant Mercanti,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/jayantmercantileco/JMC01
jayantpaper,paper,Jayant Pa(Pp,http://www.moneycontrol.com/india/stockpricequote/paper/jayantpaper/JP10
jayantpapermills,paper,Jayant Paper,http://www.moneycontrol.com/india/stockpricequote/paper/jayantpapermills/JPM
jayantvitamins,pharmaceuticals,Jayant Vitamins,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/jayantvitamins/JV
jayantibusinessmachines,computerssoftwaremediumsmall,Jayanti Biz,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/jayantibusinessmachines/JBM02
jayaswalnecoindustries,castingsforgings,Jayaswal Neco,http://www.moneycontrol.com/india/stockpricequote/castingsforgings/jayaswalnecoindustries/JNI02
jayatmaenterprises,textilesgeneral,Jayatma Enterpr,http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/jayatmaenterprises/JS9
jayatmaindustries,textilesspinningcottonblended,Jayatma Industr,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/jayatmaindustries/SS04
jayavantproducts,plastics,Jayavant Prod,http://www.moneycontrol.com/india/stockpricequote/plastics/jayavantproducts/JP07
jaybharatfabricsmills,textilesprocessing,Jaybharat Fabri,http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/jaybharatfabricsmills/JFM
jaybharattextilesandrealestate,textilesspinningsyntheticblended,Jaybharat Text,http://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/jaybharattextilesandrealestate/JTA
jaykayenterprises,textilesmanmade,Jaykay Enter,http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/jaykayenterprises/JKS
jayketantextiles,textilesprocessing,Jayketan Text,http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/jayketantextiles/JT
jaypeehotels,hotels,Jaypee Hotels,http://www.moneycontrol.com/india/stockpricequote/hotels/jaypeehotels/JH01
jaypeeinfratech,infrastructuregeneral,Jaypee Infra,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/jaypeeinfratech/JI09
jayshreechemicals,chemicals,Jayshree Chem,http://www.moneycontrol.com/india/stockpricequote/chemicals/jayshreechemicals/JC03
jayshreeteaindustries,plantationsteacoffee,Jayshree Tea,http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/jayshreeteaindustries/JTI
jaysynthdyestuff,dyespigments,Jaysynth Dyestu,http://www.moneycontrol.com/india/stockpricequote/dyespigments/jaysynthdyestuff/JD01
jbchemicalspharmaceuticals,pharmaceuticals,JB Chemicals,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/jbchemicalspharmaceuticals/JBC01
jbfindustries,textilesmanmade,JBF Industries,http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/jbfindustries/JBF
jbmauto,autoancillaries,JBM Auto,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/jbmauto/JBM03
januscorporationlimited,miscellaneous,JCL,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/januscorporationlimited/JANUS54292
jcl,packaging,JCL,http://www.moneycontrol.com/india/stockpricequote/packaging/jcl/JCL
jct,textilescompositemills,JCT,http://www.moneycontrol.com/india/stockpricequote/textilescompositemills/jct/JCT
jctelectronics,electricals,JCT Electronics,http://www.moneycontrol.com/india/stockpricequote/electricals/jctelectronics/JCT01
jdorgochem,dyespigments,JD Orgochem,http://www.moneycontrol.com/india/stockpricequote/dyespigments/jdorgochem/JDO
jeetmachinetolls,machinetools,Jeet Machine,http://www.moneycontrol.com/india/stockpricequote/machinetools/jeetmachinetolls/JMT01
jeevanscientifictechnology,computerssoftware,Jeevan Scient,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/jeevanscientifictechnology/JST
jeevansoftech,computerssoftwaremediumsmall,Jeevan Softech,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/jeevansoftech/JS06
